,top words,ID,Text
241,"['hexen', 'goat', 'greetings', 'mortal', 'ready', 'die']",11760,hexen is the goat g̵̠̏r̶̮̿ē̷͚ę̶͌t̸̥́ȉ̸͖n̷̗̎g̷̹̈s̴̞̍ ̴̼̿m̵͔̅ȯ̸͚r̸̲̽t̴̮̾ǎ̶͜l̸̥̎ ̸̹́ ̸̭̂ḁ̵̒r̸̦͝e̶̅ͅ ̵͕̃y̷̥̋o̵̡̒u̴͍̒ ̴͉̐r̸̬͗e̵̤̋a̶̡̒d̶̎͜y̵̮͂ ̷̹͐ṯ̸̂o̵͈̐ ̵̳̑d̶͈̆i̴̫͒ẻ̴̼ ̸̻͑
242,"['keep', 'forgetting', 'switch', 'harddrive', 'gb', 'sd', 'card', 'technology', 'weird']",11782,i keep forgetting my switch's harddrive is a gb sd card technology is weird 
243,"['think', 'popular', 'retrotink', 'ossc', 'rad', 'one', 'gbs']",11875,i think the most popular are; retrotink x ossc rad x and the one i have gbs c 
244,"['need', 'stop', 'hyperbolic', 'lmao']",11910,no they don't y'all need to stop being so hyperbolic lmao
245,['dunno'],11946,dunno then 
246,"['aka', 'wiiu', 'botw', 'bestest', 'uncle']",12001,aka the wiiu and botw from your bestest uncle ; 
247,"['remember', 'getting', 'ice', 'cube', 'tray', 'made', 'bullet', 'shaped', 'ice', 'cubes', 'johnny', 'gat', 'style', 'glasses', 'sr', 'cufflinks', 'saints', 'row', 'third', 'favourite', 'nba', 'though', 'kobe', 'themed', 'got', 'cap', 'poster', 'trading', 'cards', 'still']",12045,i remember getting an ice cube tray that made bullet shaped ice cubes johnny gat style glasses and sr cufflinks for saints row the third my favourite is nba k though it was kobe themed so i got a cap with on it a poster and trading cards i still have them all too
248,"['mate', 'could', 'said', 'sentences', 'makes', 'come', 'pretentious', 'getting', 'downvotes', 'despite', 'saying', 'anything', 'crazy']",12073,mate you could of said all this in a few sentences it just makes you come off as pretentious which is why you are getting downvotes despite not saying anything crazy 
249,"['gb', 'ram', 'mb', 'integrated', 'graphics', 'laptop', 'ran', 'crysis', 'though', 'smooth', 'fps']",12121,my gb ram mb integrated graphics laptop ran crysis though at a smooth fps 
250,"['likely', 'honest', 'haha']",12122,likely to be honest haha
251,"['nah', 'john', 'romero', 'secretly', 'icon', 'sin', 'noclipped']",12138,nah that was john romero he was secretly the icon of sin if you noclipped into it
252,"['gamecube', 'wii', 'wiiu', 'shared', 'architecture', 'way', 'bit', 'cpu', 'shares', 'architecture', 'processor', 'really', 'call', 'ryzen', 'overclocked', 'athlon']",12144,because he is the gamecube wii wiiu shared the architecture in the same way a bit x cpu from shares the architecture with a processor but you don't really call a ryzen just an overclocked athlon do you 
253,"['bruh', 'fr']",12210,bruh what fr
254,"['yeah', 'switch', 'uses', 'downclocked', 'tegra', 'chip', 'thing', 'nvidia', 'shield', 'worse', 'battery', 'life']",12279,yeah the switch uses a downclocked tegra chip same thing that was in the nvidia shield but worse for battery life 
255,"['fr', 'fr', 'bruh']",12282,fr fr bruh what
256,"['four', 'megabytes', 'ram']",12297,in four megabytes of ram 
257,"['bruh', 'fr', 'sayin', 'bruh']",12331,bruh fr that what i’m sayin bruh
258,"['skyline', 'touch', 'egg', 'ns', 'btw', 'skyline', 'totally', 'free', 'open', 'source', 'iirc']",12351,skyline don't touch egg ns btw skyline is totally free open source iirc
259,"['always', 'wondered', 'managed', 'put', 'people', 'moon', 'computer', 'processing', 'power', 'potato', 'absolutely', 'blows', 'mind']",12361,i've always wondered how we managed to put people on the moon with a computer that has the processing power of a potato that absolutely blows my mind
260,"['nice', 'remember', 'asking', 'lmao']",12427,that's nice and all but i don't remember asking lmao
261,"['brain', 'dead', 'followers', 'like']",12433,of their brain dead followers more like
262,"['idk', 'someone', 'spits', 'try', 'dodge', 'case', 'seems', 'willingly', 'open', 'mouth', 'lmao', 'whatever', 'floats', 'boat', 'guess']",12446,idk about you but when someone spits at me i try to dodge it in your case it seems you willingly open your mouth lmao whatever floats your boat i guess
263,"['oh', 'yes', 'course', 'could', 'forget', 'software', 'old', 'terminals', 'run', 'ps', 'games', 'problem', 'lmao']",12448,oh yes of course how could i forget that it's all about the software that's why old terminals can run ps games no problem lmao
264,"['new', 'recieved', 'july']",12524,its now new i had recieved it in july 
265,"['epic', 'minigames', 'murder', 'mystery', 'hide', 'seek', 'extreme', 'natural', 'disaster', 'survival', 'survive', 'disasters', 'cursed', 'islands', 'icebreaker', 'super', 'bomb', 'survival', 'dodgeball', 'lab', 'experiment']",12712,epic minigames murder mystery hide and seek extreme natural disaster survival survive the disasters cursed islands icebreaker super bomb survival dodgeball lab experiment
266,"['say', 'maybe', 'epic', 'minigames', 'maybe', 'survive', 'disaster', 'game']",12713,i'd say maybe epic minigames maybe a survive the disaster game
267,"['big', 'paintball', 'epic', 'minigames', 'hide', 'seek', 'extreme', 'simon', 'says']",12714,big paintball epic minigames hide and seek extreme simon says
268,"['oh', 'lordy']",13290,oh lordy 
269,"['world', 'headless', 'horseman', 'cosmetics', 'bundle', 'show', 'arrives', 'shalom', 'peace']",13629,what in the world is headless horseman cosmetics bundle that’s you’ll show me when it arrives shalom peace 
270,"['omg', 'insane']",13946,omg that's insane
271,"['terraria', 'stardewvalley']",14036,no get him terraria or stardewvalley 
272,"['roblox', 'meh', 'yearold', 'playing', 'bit', 'supervised', 'successfully', 'steered', 'back', 'minecraft', 'even', 'working', 'spinning', 'family', 'server', 'heavily', 'modded', 'via', 'curseforge', 'pc', 'gamer', 'try', 'try', 'modded', 'minecraft', 'via', 'curseforge']",14092,roblox is very meh my yearold was playing it for a bit supervised but i've successfully steered her back to minecraft we are even working on spinning up a family server heavily modded via curseforge if you are a pc gamer i'd try to get them to try modded minecraft again via curseforge
273,"['oh', 'goodness', 'minecraft', 'know', 'much', 'either', 'like']",14910,oh goodness minecraft… i don’t know much about it either what’s it like 
274,"['micromanaging', 'bossing', 'around', 'traits', 'autism', 'spectrum', 'mind', 'play', 'go', 'inflexible']",15070,micromanaging and bossing around can be traits of the autism spectrum they have it their mind how all the play should go and they are inflexible 
275,['omg'],15427,omg 
276,['cheers'],15456,cheers 
277,"['cell', 'phone', 'work', 'without', 'battery']",15797,cell phone won’t work without a battery 
278,"['oh', 'battery', 'died', 'lost', 'oh']",15880,oh no the battery died and she lost it oh no 
279,"['omg', 'gold', 'good', 'idea']",15890,omg that was gold good idea 
280,"['ol', 'grammy', 'gave', 'dud', 'oh', 'honey', 'nasty', 'bitch']",15952,‘ol grammy gave you a dud oh honey what a nasty bitch ’
281,"['would', 'outdated', 'possibly', 'capable', 'upgrading', 'security', 'antivirus', 'software']",16097,it would be outdated and possibly not be capable of upgrading the security and antivirus software 
282,"['yo', 'screw']",16224,your yo didn't screw up you did 
283,"['eh', 'yo', 'screw']",16238,eh your yo didn’t screw up you did 
284,['screwed'],16294,you screwed up yourself 
285,"['hold', 'login', 'streaks']",16414,hold up login streaks 
286,"['power', 'rangers', 'themed', 'party', 'birthday', 'remember']",16585,i had a power rangers themed party at it's the only birthday i remember
287,"['right', 'blows', 'mind', 'hahah']",17044,right blows my mind hahah
288,"['wait', 'asleep', 'mission', 'impossible', 'transactions']",17565,they will wait until you’re asleep and mission impossible the transactions 
289,['reasonably'],18796,you are doing what you can reasonably do 
290,"['check', 'minecraft', 'education', 'edition']",18942,check out minecraft education edition 
291,"['stop', 'haha', 'yo', 'stop', 'saying', 'word', 'cabbagey', 'earlier', 'honestly', 'think', 'blank', 'nowadays']",18998,it doesn't stop haha my yo wouldn't stop saying the word cabbagey earlier honestly i think i blank it out nowadays 
292,"['wait', 'hear', 'minecraft']",19009,just wait until you get to hear all about minecraft 😐
293,"['son', 'love', 'godddddd', 'care', 'minecraft']",19088,my son is and i love him but godddddd i don't care about minecraft
294,"['teach', 'sassy', 'backtalk', 'lines', 'throw', 'back', 'lil', 'bitches', 'limited', 'edition', 'unique', 'one', 'kind', 'shoes', 'good', 'regulat', 'converse', 'wearing', 'normies']",19520,teach him some sassy backtalk lines that throw back at those lil bitches those limited edition unique one of a kind shoes are too good for regulat converse wearing normies 💁🏽‍♂️
295,"['think', 'minecraft', 'would', 'better', 'idea']",20213,i think minecraft would be a better idea
296,"['terraria', 'might', 'interest']",20229,terraria might interest him 
297,"['omg', 'sick', 'roblox']",20992,omg i'm so sick of roblox 😂😂
298,"['kiddo', 'got', 'first', 'access', 'single', 'player', 'minecraft', 'loved', 'minecraft']",21109,my kiddo got his first at but only with access to single player minecraft he loved minecraft
299,"['bought', 'child', 'protective', 'software', 'laptop']",21134,same then they bought some child protective software for my laptop 
300,"['minecraft', 'inboxes']",21144,minecraft doesn't have inboxes what you on about 
301,"['commands', 'command', 'blocks']",21155,commands command blocks 
302,"['oh', 'duh', 'haha']",21310,oh duh haha 
303,"['minecraft', 'nothing', 'suggest', 'play', 'minecraft', 'without', 'public', 'server', 'micro', 'transactions', 'mods', 'galore', 'great', 'game', 'bonding']",21897,if you're against minecraft there is nothing i can suggest you can play minecraft without being on a public server no micro transactions and mods galore it is a great game for bonding
304,"['nah', 'tablet', 'limited', 'would', 'go', 'laptop']",21949,nah tablet is limited i would go for laptop 
305,"['rocket', 'league']",22333,rocket league
306,"['zelda', 'breath', 'wild', 'pokemon', 'sword', 'shield', 'minecraft', 'slime', 'rancher']",22507,zelda breath of the wild pokémon sword & shield minecraft slime rancher
307,"['feel', 'ya']",22523,i feel for ya ❤️
308,"['yeah', 'definitely', 'option', 'using', 'laptop', 'research', 'coding', 'minecraft', 'pc', 'basement', 'little', 'harder']",22559,yeah definitely an option we do it when he's using the laptop for research or coding but minecraft is on my pc i the basement so a little harder 
309,"['stupid', 'word', 'one', 'without', 'underestimate']",22870,the stupid word is one we can all do without and no i don't underestimate him 
310,"['qustodio', 'software', 'pc', 'much']",22872,qustodio is software on his pc which does much the same 
311,"['know', 'best', 'buy', 'offeres', 'range', 'heavy', 'hitter', 'celeron', 'processors', 'little', 'ram', 'exactly', 'looking']",22903,i know best buy has had some offeres in that range it's not a heavy hitter celeron processors little ram but that's exactly what were looking for
312,"['someone', 'linked', 'celeron', 'geobook', 'might', 'good', 'one', 'us', 'target', 'like', 'laptop', 'range', 'example']",22906,someone linked a celeron geobook for that might be a good one for us target is like a laptop that we can get in the range for example
