,top words,ID,Text
484,"['seriously', 'stop', 'fking', 'buying', 'want', 'quality', 'improve']",9062,seriously stop fking buying them if u want the quality to improve 
485,['deserve'],9120,they get what they deserve 
486,[],9201,both
487,"['shh', 'thats', 'logical', 'disgruntled', 'pokestans']",9278,shh thats too logical for the disgruntled pokestans
488,"['pokemon', 'scarlet', 'violet']",9367,pokémon scarlet violet
489,['exactly'],9372,exactly
490,['march'],9383,from march 
491,[],9420, 
492,"['nintendo', 'control', 'pokemon']",9422,nintendo doesn't control pokemon
493,"['nintendo', 'turns', 'blind', 'eye']",9515,nintendo turns a blind eye
494,[],9522, 
495,['huh'],9525,huh 
496,"['neither', 'though']",9539,when you have neither though……
497,['delusional'],9578,delusional
498,"['pokemon', 'scarlet', 'violet']",9579,pokemon scarlet and violet
499,"['pokemon', 'scarlet', 'violet']",9584,pokemon scarlet violet
500,"['pokemon', 'scarlet', 'violet']",9585,pokemon scarlet violet
501,"['pokemon', 'scarlet', 'violet']",9627,pokemon scarlet and violet
502,['xenoblade'],9633,and xenoblade 
503,"['one', 'taken', 'camera']",9666,one taken with a camera
504,"['thought', 'first', 'guys', 'legs']",9685,i thought so too at first but this guys has legs
505,"['dragon', 'quest']",9709,or dragon quest 
506,"['splatoon', 'awful']",9715,splatoon is awful too
507,"['nier', 'automata', 'guys', 'somehow']",9717,nier automata guys somehow 
508,"['legends', 'arceus']",9718,or legends arceus
509,"['botw', 'immortals', 'fenyx']",9719,and botw and immortals fenyx
510,"['whaaaat', 'preorder', 'bonu', 'stop', 'fucking', 'preordering', 'shit', 'dense', 'mother', 'fuckers', 'holy', 'shit']",9922,whaaaat no preorder bonu ***stop fucking preordering shit you dense mother fuckers holy shit***
511,[],9973,same
512,"['know', 'meme', 'even', 'metaverse', 'deserve', 'disrespect']",9975,i know it's a meme but even the metaverse doesn't deserve this disrespect 
513,"['gotta', 'stop', 'disrespecting', 'checks', 'note']",9979,y’all gotta stop disrespecting the **checks note* the n 
514,['ps'],9980,*ps 
515,"['thats', 'literally', 'every', 'piece', 'software']",10005,thats literally every piece of software out there 
516,['ooooooohhh'],10029,“ooooooohhh ”
517,"['owatta', 'beikoku']",10032, owatta beikoku 
518,"['alundra', 'ps']",10087,alundra on ps 
519,"['pokemon', 'scarlet', 'violet']",10097,pokemon scarlet violet 
520,"['gen', 'multiplayer']",10158,this gen has multiplayer 
521,"['shut', 'nerd']",10174,shut up nerd
522,['yes'],10194,yes
523,['cope'],10208,cope
524,"['stop', 'excusing', 'malfeasance']",10248,stop excusing both your and their malfeasance 
525,['okay'],10305,okay
526,['truth'],10348,truth
527,"['lol', 'fair']",10354,lol fair
528,"['nah', 'spineless']",10357,nah your just spineless
529,['exactly'],10404,exactly
530,"['shin', 'megami', 'tensei']",10440,or shin megami tensei v
531,"['imagine', 'would', 'look', 'like', 'unreasonable', 'quarterly', 'profit', 'margin', 'goals', 'like', 'said', 'know', 'trillion', 'net', 'profits', 'last', 'quarter', 'trillion', 'previous', 'quarter', 'holy', 'crap', 'still', 'made', 'trillion', 'squeak', 'squeak', 'goes', 'cartoonishly', 'large', 'supervillain', 'chair', 'slowly', 'turns', 'around', 'revealing', 'elon', 'musk', 'petting', 'robot', 'cat', 'promising', 'would', 'purr', 'update', 'past', 'years', 'anyone', 'assistant', 'assistant', 'ceo', 'leave', 'room', 'clean', 'desk', 'fired', 'think', 'joke', 'think', 'tweeted', 'would', 'purchase', 'company', 'share', 'lolz']",10478,can you imagine what it would look like if it wasn’t all about unreasonable quarterly profit margin goals like what if they said “you know trillion net profits last quarter was only trillion more than the previous quarter but holy crap we still made trillion ” … squeak squeak goes the cartoonishly large supervillain chair as it slowly turns around revealing elon musk petting a robot cat that he’s been promising would get the purr update for the past years “anyone who isn’t assistant to the assistant ceo leave the room and clean out your desk you’re fired now then do you think this is a joke do you think i tweeted that i would purchase this company for a share for the lolz ”
532,"['pokemon', 'scarlet', 'violet']",10530,pokémon scarlet violet
533,"['pokemon', 'brown', 'dark', 'brown']",10531,pokemon brown dark brown
534,[],10588,🤯
535,[],10679,how 
536,['nah'],10750,nah
537,[],10753,such as 
538,"['mw', 'mw']",10809,mw or mw 
539,"['ouch', 'undeserved', 'downvotes', 'clearly', 'joke']",10823,ouch undeserved downvotes this was clearly a joke
540,"['guys', 'didnt', 'buy']",10838,who’s you guys i didnt buy it 
541,[],10877,r terminallyonline
542,"['nah', 'dig', 'ir']",10880,nah i'd dig ir
543,"['digimon', 'duh']",10915,digimon duh 
544,"['supposed', 'know', 'joke']",10926,how was i supposed to know that was a joke 
545,"['pokemon', 'switch']",10950,>it's pokemon switch 
546,"['madden', 'yeah', 'better', 'feeling', 'gripping', 'stick', 'returning', 'punts', 'nailing', 'kicks', 'running', 'backs', 'real', 'fakin', 'sick', 'halfback', 'stop', 'touchdown', 'bound', 'jeff', 'follow', 'block', 'offensive', 'line', 'locking', 'block', 'fourth', 'inches', 'stopped', 'third', 'long', 'stretching', 'field', 'chasin', 'corner', 'see', 'chill', 'offense', 'stop', 'defense', 'stop', 'yeah', 'braggin', 'hitting', 'taggin', 'madden', 'yeah']",10951,madden is it yeah no better feeling then gripping the stick returning my punts nailing my kicks my running backs real fakin' is sick halfback don't stop touchdown bound jeff follow his block my offensive line locking the block fourth and inches we can't be stopped third and long we stretching the field chasin the corner see if he chill offense won't stop no defense won't stop no yeah we braggin and hitting and taggin' on madden yeah 
547,['fair'],10997,to be fair
548,['bot'],11001,this is a bot
549,"['wrong', 'fallen', 'love', 'game', 'called', 'starsector', 'steam', 'made', 'one', 'guy', 'life', 'consumed', 'think', 'mount', 'blade', 'spaceships']",11081,your not wrong i've just fallen in love with a game called starsector it's not on steam made by one guy and my life is just consumed by it think mount and blade but with spaceships 
550,[],11194,🤦‍♂️
551,"['theres', 'artifacts', 'bottom', 'left', 'corner', 'backpack']",11388,theres some artifacts on the bottom left corner of the backpack
552,"['bot', 'account']",11422,bot account
553,['like'],11517, this isn't like that
554,"['lmao', 'sound', 'knowledgeable']",11553,lmao you sound knowledgeable s
555,"['zero', 'issue', 'visual', 'novels', 'elaborate', 'power', 'points', 'fate', 'sn', 'might', 'best', 'written', 'novel', 'ever', 'fap', 'buuuttt', 'going', 'prepare', 'program', 'call', 'duty', 'mention', 'demonstrate', 'japan', 'priorities', 'differ', 'american', 'gamer', 'culture']",11566,i have zero issue with visual novels but they're elaborate power points fate sn might be the best written novel you ever fap too buuuttt it isn't going to prepare you to program call of duty and i mention them to demonstrate how japan's priorities differ from american gamer culture 
556,"['imo', 'call', 'duty', 'etc']",11618,and imo call of duty etc 
557,['cheating'],11631,_that’s cheating > _
558,[],11714,how 
559,['yep'],11752,[yep ] 
560,"['yeah', 'bad']",11903,yeah my bad p
561,"['fair', 'man', 'legend']",11993,fair the man is a legend 
562,[],12002,they are 
563,"['hahaha', 'great']",12066,hahaha that's great 
564,[],12092,why 
565,"['else', 'drunk', 'sarcasm', 'good']",12119,or else i'm just too drunk for sarcasm but it's all good 
566,"['check', 'legaleagle', 'youtube', 'pretty', 'awesome', 'goes', 'lawyers', 'assholes', 'trope']",12181,check out legaleagle on youtube he's pretty awesome and goes against the lawyers are assholes trope 
567,['yes'],12227,yes
568,"['yep', 'assembly']",12228,yep it was assembly
569,"['lol', 'fair', 'ig']",12234,lol that's fair ig 
570,['exactly'],12236,exactly 
571,"['oh', 'meant', 'guy', 'made', 'rollercoaster', 'tycoon', 'great', 'hear', 'carmack', 'accomplishments', 'influences']",12296,oh no i meant the guy who made rollercoaster tycoon but it's great to hear all of carmack's accomplishments and influences
572,"['like', 'art', 'style']",12317,so you just don't like the art style or what 
573,"['html', 'markup', 'language', 'exactly', 'programming', 'language']",12362,c++ not c+ and html is a markup language not exactly a programming language
574,"['yup', 'totally', 'trolled', 'costed', 'dignity', 'lmao']",12423,yup you totally trolled me only costed you and your dignity lmao
575,"['take', 'heat', 'thought', 'one', 'trolled']",12424,can't take the heat but i thought i was the one being trolled 
576,"['cope', 'seethe', 'mald']",12443,cope seethe mald
577,[],12455,[this you ] 
578,['lmao'],12459,[lmao] 🤡
579,[],12481,they aren't 
580,['yes'],12488,yes and 
581,"['oh', 'shit']",12506,oh shit
582,[],12515,no no no no no no
583,"['would', 'fall']",12520,who would fall for this
584,[],12539,no
585,['mdrlollolmdr'],12568,mdrlollolmdr
586,"['agreed', 'guy', 'either', 'idiot', 'one', 'predators', 'taking', 'advantage', 'pedo', 'buffet']",12652,agreed that guy is either an idiot or one of the predators taking advantage of this pedo buffet 
587,[],12671,"⣿⣟⣿⠀⠀⠀⢀⣴⢾⣻⣿⣾⣦⣀⠀⠈⢹⡿⡿⢿⡿⣿⣷⣦⡀⠀⠀⠀⠀⣽ ⣿⢽⡇⠀⢀⣴⣿⣿⠟⠋⠉⠀⠀⠢⠁⠀⠀⠀⠀⠀⠀⠀⠉⢻⣿⣶⣄⠀⠀⢸ ⣿⣿⣷⢠⣿⣿⡟⠁⣠⣤⣤⣤⡠⢶⡆⢨⣾⡍⢤⣶⣿⣷⣶⡄⢹⣿⣿⣧⡀⢸ ⣿⣿⣿⣼⣿⣿⡇⣼⡟⠛⠋⠉⠁⢙⣇⣸⣏⣠⢯⡀⢤⣤⡼⢋⣼⣿⣿⣿⣗⣸ ⣿⣿⣿⣿⣿⣿⣧⢩⢀⠡⢀⠀⣸⡿⠛⠁⠉⠱⣄⠀⠻⠟⠒⠈⣾⣿⣿⣿⣿⣿ ⣟⠙⣿⣿⣿⣿⡷⣸⠀⢃⠁⣾⠟⠁⠀⠂⠈⠀⠙⣀⠁⠈⠀⠀⣹⣿⣿⣿⣿⣿ ⣯⢸⣿⣿⣿⣿⡷⣃⠄⣀⠠⢴⣦⣤⣀⠀⣤⣶⣶⡟⠀⣠⢖⣲⣹⣾⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣟⡷⣞⡤⠒⠤⣁⠋⣽⡟⢫⣁⢀⡠⠐⡌⢞⣳⢿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣳⣝⢯⣳⣌⣾⠋⣀⢀⣀⣐⣢⣻⣼⢷⡮⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣞⣯⣿⡋⠉⠉⠉⠉⠉⠉⢉⣿⣿⢾⣽⣿⣿⣿⣿⣿⣿ ⠙⠻⣿⣿⢿⣿⣿⣿⣿⣿⣿⣏⠛⠿⡶⠶⠶⠖⠛⠉⠉⢻⣿⣿⣿⣿⣿⣿⣿⣿ ⠀⢸⣿⣇⣸⣿⣿⣿⣿⣿⣿⣿⡀⠀⠑⠢⣄⠀⠀⠀⠀⣸⣿⣿⣿⣿⣿⣿⣿⡿ ⠀⠀⠉⠻⢿⣿⣿⣿⣿⣟⠻⣿⣷⡀⠐⣦⣈⣻⡶⠶⢶⣿⣿⠓⣿⣿⡏⢻⣿⣿ ⠀⠀⠀⠀⢰⣿⣿⠉⠻⠟⠀⠙⣿⣿⣤⣀⣈⣀⣤⣴⣿⣿⠃⠈⢿⣿⡇⠈⣿⡝ ⡄⠀⠀⠀⠸⣿⣿⣦⠀⠀⠀⠀⢾⣿⣿⣿⣿⢿⣻⣿⣿⡇⠀⠀⢸⣿⡿⠀⠻⠏ ⡇⠀⠀⠀⠀⣿⡏⠉⠀⠀⠀⠀⠘⢿⣿⣿⣿⣿⣿⣿⠿⠁⠀⢠⡿⠁⠀⠀⠀⢰ ⡇⠀⠀⠀⢀⣿⡇⠀⠀⠀⠀⠀⠀⠀⠉⠙⠋⠛⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸ ⣇⠀⠀⢀⣾⡟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸ ⣿⠀⠀⠘⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸ ⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿"
588,[],12673,same
589,[],12676, 
590,['karen'],12677,karen
591,['could'],12682,could be
592,"['jokes', 'lolol']",12695,jokes on you it was me lolol
593,['yes'],12724,yes
594,['bobux'],12783,bobux
595,[],12807,same 
596,['awh'],12817,awh
597,[],12839, 
598,['like'],12844,like 
599,[],12846,no 
600,['tf'],12957,tf 💀
601,"['chop', 'chop', 'chop', 'chop']",13036,chop chop chop chop
602,[],13041,this is what we do
603,"['disable', 'chat']",13080,you can disable chat 
604,['yes'],13219,yes you can
605,"['exactly', 'thinking']",13443,exactly what i was thinking 
606,[],13560,no 
607,['till'],13668,not till she’s 
608,"['soo', 'sad']",13713,this is soo sad
609,['fucking'],13748,fucking no
610,['yes'],13775,yes this 
611,[],13784, 
612,['like'],13805,i like this
613,['like'],13818,i like this
614,[],13836,why 
615,"['almost', 'certainly', 'wreacking', 'havoc', 'brain', 'chemistry', 'long', 'term', 'way']",13849,it's almost certainly wreacking havoc on their brain chemistry in a long term way 
616,['exactly'],13868,i don't get it what exactly is it 
617,"['minecraft', 'roblox']",13876,minecraft > roblox
618,"['exactly', 'thinking']",13928,exactly my thinking 
619,"['oh', 'god', 'third', 'trimester', 'brexited', 'trump', 'elected', 'surreal', 'felt', 'like', 'catapulted', 'dystopian', 'novel', 'like', 'hell', 'bringing', 'child']",13941,oh god i was in my third trimester when we brexited and then trump was elected it was so surreal i felt like i’d been catapulted into a dystopian novel and was like ‘what the hell am i bringing a child into ’
620,[],13948, 
621,"['yes', 'nl', 'believe', 'belgium', 'famously', 'strict', 'laws', 'gacha', 'lootboxes', 'find', 'fantastic']",13969,yes nl and i believe belgium have famously strict laws against gacha and lootboxes which i find fantastic 
622,[],13974, 
623,[],13975, 
624,[],13976, 
625,['yes'],14081,yes it is 
626,['yes'],14087,yes
627,"['nope', 'stick', 'minecraft']",14101,nope stick with minecraft 
628,[],14116,no no no
629,[],14124,no
630,"['open', 'everyone', 'everyone', 'year', 'olds']",14154,no it’s open to everyone and not everyone is for year olds 
631,"['disable', 'chat']",14274,how do you disable the chat 
632,['oh'],14299,^oh ^no
633,[],14314,why not both 
634,"['ubisoft', 'discovery', 'tour', 'games', 'pc', 'xbox', 'ps', 'lot', 'press', 'actually', 'pretty', 'good', 'take', 'detailed', 'game', 'worlds', 'created', 'assassin', 'creed', 'series', 'strip', 'combat', 'violence', 'turn', 'detailed', 'simulations', 'viking', 'ancient', 'greek', 'ancient', 'egyptian', 'civilization', 'explore', 'follow', 'lessons', 'learn', 'daily', 'life', 'culture']",14327,ubisoft's discovery tour games for pc xbox ps don't get a lot of press but are actually pretty good they take the very detailed game worlds they created for their assassin's creed series strip out all the combat and violence and turn them into very detailed simulations of viking ancient greek ancient egyptian civilization that you can explore on your own or follow lessons to learn about daily life and culture 
635,['yes'],14338,yes i do the same 
636,[],14377,same 
637,[],14412,so 
638,['yep'],14413,yep same 
639,[],14417,i get it 
640,['amen'],14580,amen 
641,"['year', 'olds', 'little', 'self', 'control']",14599, year olds have a little more self control…
642,"['fair', 'enough', 'lucky']",14610,fair enough lucky for you 
643,"['appropriate', 'shows', 'like', 'jeffey', 'sml', 'puppet', 'crap', 'seriously', 'want', 'fight', 'whoever', 'invented', 'jeffy']",14619,>appropriate shows like jeffey sml or some other puppet crap i i seriously want to fight whoever invented jeffy 
644,['huh'],14647,huh
645,"['guy', 'total', 'dumpster', 'fire', 'casually', 'following', 'goes', 'years', 'morbid', 'curiosity', 'latest', 'thing', 'cease', 'desist', 'letter', 'nintendo', 'forcing', 'stop', 'using', 'mario', 'characters', 'videos']",14656,the guy is a total dumpster fire i've been casually following what goes on with him for years out of a morbid curiosity latest thing is a cease and desist letter from nintendo forcing him to stop using mario characters in his videos 
646,['yeah'],14663,yeah c
647,"['getting', 'videogames', 'debate', 'comparison', 'saying', 'like', 'heroine', 'wrong', 'disrespectful']",14670,i'm not getting into the videogames debate it's just the comparison and saying it's 'like heroine' that's just wrong and disrespectful 
648,[],14677,😂
649,['mhm'],14954,mhm
650,['groomers'],14983,groomers 
651,[],14993,how do you do that 
652,"['super', 'accurate', 'work', 'somewhat', 'well', 'great', 'show', 'child', 'loud', 'even', 'remotely', 'accurate', 'measurement', 'decibel', 'level']",15066,they’re not super accurate but they do work somewhat well it’s great just to show your child they’re being too loud it is not an even remotely accurate measurement of the decibel level 
653,['right'],15071,right
654,"['sorry', 'hope', 'good', 'lawyer']",15082,i’m so sorry hope you have a good lawyer 
655,"['th', 'roblox']",15179,th did roblox do 
656,"['makes', 'sense']",15282,makes sense 
657,[],15364,this
658,['haha'],15376,haha
659,['kim'],15389,kim k 
660,[],15523,this
661,['justnomil'],15569, r justnomil
662,"['methinks', 'son', 'law', 'mother', 'law', 'heads']",15823,methinks son in law and mother in law have but heads before 
663,"['like', 'one']",15889,i like this one 😂
664,[],15894,🤣🤣
665,['french'],15921,you're french 
666,"['lie', 'gaslight', 'children']",15962,do not lie to and gaslight your children 
667,['right'],15972,you’re right 
668,[],15987,this 
669,"['ur', 'wlc', 'ed']",16009,ur wlc ed
670,"['evict', 'mil']",16025,then evict the mil
671,[],16029,😂😂😂
672,"['exactly', 'said', 'daily', 'pestering', 'worse', 'worse', 'exhausting']",16048,exactly what i said… and then the daily pestering will get worse and worse exhausting… 
673,"['ipad', 'wake']",16049,she’s and has an ipad… wake up
674,"['kid', 'screwed', 'translation', 'screwed', 'want', 'fall', 'guy']",16241, >my kid screwed up translation >i screwed up and want a fall guy
675,[],16341,⭐️
676,[],16430,both
677,"['son', 'daughter']",16462,the son is the daughter is 
678,"['laughed', 'hard']",16485,i laughed so hard 😂😂😂
679,[],16493, 
680,[],16949,same 
681,"['yesss', 'year', 'olds', 'looking', 'older']",16958,yesss there’s year olds looking older than me and i’m 😄
682,"['buried', 'bird', 'died', 'dad', 'house', 'gotten', 'divorced', 'told', 'could', 'dig', 'wanted', 'laughed', 'walked', 'away', 'joke']",17027,same she buried it with my bird when she died when i was at my dad’s house when i was they had just gotten divorced she told me i could dig it up if i wanted to then laughed and walked away no joke 
683,"['patio', 'chilli', 'friend']",17066,i’ll be up on the patio with chilli and her friend 😂😂😂🍹
684,[],17359,this 
685,['yikes'],17371,yikes 
686,['wat'],17383,wat 
687,"['childhood', 'people', 'learn', 'assholes', 'assholes', 'finding', 'consequences', 'like', 'people']",17567,childhood is where people learn not to be assholes by *being* assholes and finding out that it has consequences they don't like *some* people that is 
688,[],17583, 
689,['exactly'],17844,exactly 
690,[],17883,this
691,[],17895,🤭😂
692,[],18435,🤣🤣🤣
693,[],18441,🤣🤣🤣
694,['ipad'],18473,no more ipad for a while 
695,"['listening', 'stop']",18539,listening to her stop that 
696,"['untreated', 'adhd', 'curiosity']",18547,does she have untreated adhd out of curiosity 
697,"['untreated', 'adhd', 'curiosity']",18548,does she have untreated adhd out of curiosity 
698,[],18569,_consequences_++ 
699,"['stop', 'sexualizing', 'everything', 'fuck', 'wrong', 'world', 'slang', 'hoooyeahhh', 'often', 'used', 'express', 'enthusiasm', 'excitement', 'approval', 'origin', 'specific', 'vary', 'depending', 'context', 'commonly', 'associated', 'energetic', 'reactions', 'something', 'positive', 'enjoyable', 'term', 'fixed', 'etymology', 'may', 'emerged', 'organically', 'online', 'communities', 'pop', 'culture', 'chatgpt', 'tiktok', 'vine', 'link', 'origin', 'fuck', 'wrong', 'people']",18648,no it’s not stop sexualizing everything the fuck is wrong with this world “the slang hoooyeahhh is often used to express enthusiasm excitement or approval its origin is not specific and can vary depending on context but it's commonly associated with energetic reactions to something positive or enjoyable the term doesn't have a fixed etymology and may have emerged organically in online communities or pop culture ” chatgpt tiktok vine link of origin the fuck is wrong with people
700,"['real', 'helpful', 'bud']",18840,real helpful bud
701,['yes'],18860,yes
702,"['dude', 'human', 'give', 'break']",18889,dude he’s human give him a break
703,['seriously'],18914,seriously 
704,['yes'],19027,yes 
705,['yeeeessssssss'],19046,yeeeessssssss
706,"['yes', 'yes']",19059,yes yes i do 
707,['yes'],19076,yes
708,"['oh', 'holy', 'crap', 'yes']",19106,oh holy crap yes 
709,['lmao'],19111,lmao no 
710,[],19153,😂
711,"['yeeeeesss', 'bro']",19172,yeeeeesss bro
712,"['melatonin', 'gummy', 'ftw']",19183,melatonin gummy‘s ftw 
713,['yes'],19187,yes
714,['mama'],19245,same here mama 😂🤦🏼‍♀️
715,['bluey'],19380,bluey
716,"['masha', 'bear']",19388,masha and the bear
717,['yesss'],19402,yesss
718,"['ross', 'marshall']",19553,or ross or marshall’s 
719,"['guy', 'dr', 'seusses']",19568,this guy dr seusses
720,"['care', 'elaborate']",19587,care to elaborate 
721,['ebay'],19631,and ebay 
722,['walmart'],19681,this but at walmart 🤢
723,"['went', 'phase', 'couple', 'years', 'ago', 'pure', 'torture', 'theres', 'new', 'kind', 'torture', 'called', 'lankybox', 'bts']",19787,we went through that phase a couple years ago it was pure torture now at theres a new kind of torture it's called lankybox and bts 
724,"['holy', 'crap', 'terrifying']",19854,holy crap that’s terrifying
725,['yes'],19962,yes r leopardsatemyface
726,['phase'],19996,it’s a phase 
727,"['thing', 'preteen', 'turned', 'said', 'something', 'along', 'lines', 'double', 'digits', 'wait', 'till', 'middle', 'school', 'holy', 'hell', 'two', 'years', 'later', 'regretting', 'life', 'trying', 'survive', 'phase', 'regular', 'line', 'middle', 'schooler', 'middle', 'schoolers', 'accompanying', 'eye', 'rolls', 'lip', 'smacks', 'gum', 'pops', 'attitude', 'muster']",20009,same thing with my preteen when she turned she said something along the lines of 'so i'm double digits now just wait till i get to middle school ' and holy hell here i am two years later regretting life trying to survive the phase a regular line of hers is i'm a middle schooler that's what middle schoolers do with all of the accompanying eye rolls lip smacks gum pops and attitude she can muster 
728,[],20030,no 
729,['ew'],20145,ew 
730,[],20184,i did that when i was 
731,"['hard', 'work', 'chatgpt', 'say', 'something', 'victorian', 'nun', 'would', 'find', 'offensive', 'four', 'year', 'old', 'gory', 'imagination', 'chatgpt']",20212,it's hard work to get chatgpt to say something that a victorian nun would find offensive my four year old has a more gory imagination than chatgpt
732,['yes'],20360,yes 
733,['hello'],20429,me hello
734,[],20569,same
735,"['lol', 'yeah', 'pp', 'coming', 'patriarchal', 'matriarchal', 'actual', 'sociological', 'anthropological', 'classifications', 'human', 'societies']",20618,lol yeah i get where the pp was coming from but patriarchal matriarchal are actual sociological anthropological classifications of human societies
736,"['like', 'one']",20674,i like this one 
737,[],20716,why 
738,"['regardless', 'experience', 'thats', 'science', 'says', 'modern', 'porn', 'ubiquitous', 'rewires', 'brains', 'suppresses', 'sexual', 'desire', 'function']",20750,regardless of your experience thats not what science says modern porn is more ubiquitous rewires brains and suppresses sexual desire and function [
739,"['cold', 'turkey']",20810,cold turkey 
740,"['lol', 'yes', 'joke', 'kid', 'glued', 'something', 'want', 'gift', 'try', 'solvant', 'glue', 'remover']",20824,lol yes this is a joke but if your kid is glued to something and you want to get a gift try solvant or glue remover
741,[],20987,me too 😬
742,"['windows', 'mac']",21101,windows or mac 
743,['would'],21135,why would you do that
744,"['via', 'redstone', 'java']",21141,via redstone or java 
745,"['origins', 'impact', 'mama', 'jokes']",21265,what are the origins and impact of your mama jokes 
746,"['exactly', 'afraid']",21272,that is exactly what i’m afraid of 
747,"['haha', 'ok', 'two', 'guys', 'joe', 'tom', 'work', 'together', 'joe', 'notices', 'tom', 'constantly', 'sniffing', 'finger', 'muttering', 'ah', 'fifi', 'day', 'joe', 'hears', 'sniff', 'sniff', 'ah', 'fifi', 'sniff', 'sniff', 'ah', 'fifi', 'finally', 'joe', 'asks', 'tom', 'always', 'every', 'night', 'finger', 'wife', 'fifi', 'day', 'like', 'smell', 'finger', 'remind', 'tom', 'replies', 'fair', 'enough', 'weeks', 'later', 'tom', 'still', 'day', 'joe', 'hears', 'sniff', 'sniff', 'ah', 'fifi', 'sniff', 'sniff', 'ah', 'fifi', 'suddenly', 'tom', 'presses', 'nose', 'hand', 'starts', 'sniffing', 'sniffs', 'hand', 'wrist', 'whole', 'arm', 'way', 'elbow', 'ah', 'matilda', 'exclaims', 'tom', 'let', 'tell', 'kid', 'acted', 'whole', 'scene', 'lot', 'flourish', 'heard', 'better', 'jokes', 'life', 'always', 'seem', 'forget', 'punchline', 'somehow', 'joke', 'burned', 'brain', 'three', 'decades']",21282,haha ok so these two guys joe and tom work together joe notices that tom is constantly sniffing his finger and muttering 'ah fifi ' to himself all day joe hears \*sniff sniff\* 'ah fifi \*sniff sniff\* 'ah fifi ' so finally joe asks him tom why do you always do that ' 'every night i finger my wife fifi so all day i like to smell my finger to remind me of her ' tom replies fair enough weeks later tom is still at it all day joe hears \*sniff sniff\* 'ah fifi ' \*sniff sniff\* 'ah fifi ' then suddenly tom presses his nose to his hand and starts sniffing he sniffs his hand his wrist his whole arm all the way to the elbow \*sniiiiiiiiiiiiiiff\* 'ah matilda ' exclaims tom let me tell you this kid acted the whole scene out with a lot of flourish i've heard better jokes in my life and i always seem to forget them the punchline but somehow this joke has been burned into my brain for three decades 
748,[],21296,🤣🤣🤣🤣
749,"['jesus', 'everloving', 'christ']",21305,jesus everloving christ 
750,[],21306,no
751,"['scratch', 'jr', 'app', 'windows', 'tablet']",21392,scratch jr is app on windows or just a tablet
752,['apapdniluq'],21413, apapdniluq
753,"['smart', 'watch']",21414,or a smart watch 
754,"['exactly', 'thinking', 'convenience', 'easy']",21417,this is exactly what i was thinking too the convenience of it is too easy
755,"['guys', 'must', 'start', 'campaign', 'ban']",21446,those guys 🙄 we must start a campaign to ban those 
756,"['appreciate', 'ask', 'pronouns', 'prefers', 'wait', 'discuss', 'also', 'whats', 'pflag']",21752,i appreciate this do i ask her what pronouns she prefers or just wait for her to discuss it with me again also whats pflag 
757,['awww'],21776,awww 🥺
758,"['roblox', 'devil']",21778,roblox is the devil
759,[],21974,this is it 
760,[],22057,why 
761,"['kids', 'like', 'silly', 'physics', 'games', 'like', 'human', 'fall', 'flat', 'totally', 'reliable', 'delivery', 'service']",22123,my kids like silly physics games like human fall flat and totally reliable delivery service
762,[],22201,and i’m doing this from now on
763,[],22222,we are not
764,['stop'],22239,no don’t stop it
765,"['animal', 'crossing', 'subnautica', 'ori', 'blind', 'forest']",22335,animal crossing subnautica ori and the blind forest 
766,"['wife', 'asshole']",22364,your wife is being an asshole
767,"['fair', 'enough']",22497,fair enough 
768,[],22533,a
769,[],22622,no now what 
770,['harsh'],22632,that’s *very* harsh 
771,[],22679, 
772,[],22744,same 
773,"['would', 'rather', 'know', 'existence', 'facebook', 'duration', 'lifetime']",22814,i would rather she not know the existence of facebook for the duration of her lifetime 
774,[],22835,why not 
775,[],22880, 
776,[],22909,
